Australian Bureau of Statistics

"2016 Census - Selected Family Characteristics"
"CDCF Count of Dependent Children in Family by POA by FINF Total Family Income (weekly)"
"Counting: Families Location on Census Night"

Filters:
"Default Summation","Families Location on Census Night"

" Couple family with: No dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"2612, ACT",0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,6,6,7,9,15,9,3,23,0,0,106,
"2614, ACT",0,0,0,0,0,0,0,0,9,11,13,15,20,32,23,26,22,8,11,21,27,5,43,0,0,288,
"2615, ACT",0,0,0,0,0,0,0,11,8,24,34,42,47,92,111,84,81,54,38,33,33,0,154,3,0,858,
"2617, ACT",0,0,0,0,0,0,0,4,6,18,17,18,25,50,65,42,49,30,28,32,18,6,89,7,0,517,
"2900, ACT",0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,0,0,7,0,0,27,
"2902, ACT",0,0,0,0,0,0,0,3,6,18,21,10,11,40,27,35,37,27,13,17,19,4,74,0,0,359,
"2903, ACT",0,0,0,0,0,0,0,3,0,3,12,14,6,22,27,26,12,20,16,10,16,0,45,0,0,235,
"2904, ACT",0,0,0,0,0,0,0,0,0,4,3,5,8,39,43,38,34,25,25,45,29,7,74,0,0,390,
"2905, ACT",0,0,0,0,0,0,0,7,6,4,25,32,27,79,85,90,74,58,45,55,35,0,163,3,0,798,
"2906, ACT",0,0,0,0,0,0,0,0,0,7,10,8,11,33,55,37,49,35,33,53,27,0,86,4,0,457,
"2911, ACT",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,6,6,0,0,15,0,0,47,
"2912, ACT",0,0,0,0,0,0,0,0,0,4,0,5,4,8,7,3,7,7,7,5,7,0,15,0,0,85,
"2913, ACT",0,0,0,0,0,0,0,4,4,19,16,13,13,45,44,50,41,49,37,46,33,5,99,3,0,516,
"2914, ACT",0,0,0,0,0,0,0,0,0,9,8,13,12,26,31,23,12,22,15,17,14,0,58,4,0,257,
"Total",3,5,3,3,6,8,11,44,55,144,195,219,228,592,608,563,526,441,337,463,373,60,1201,41,0,6148,


" Couple family with: One dependent child"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"POA",
"2600, ACT",0,0,0,0,0,0,0,0,0,9,10,9,7,10,17,17,22,18,30,43,44,3,39,0,0,269,
"2601, ACT",0,0,0,0,0,0,0,0,0,3,0,0,8,8,3,9,3,0,5,6,3,0,5,0,0,49,
"2602, ACT",0,3,0,0,3,11,8,9,13,32,53,37,30,100,111,129,105,82,79,46,66,6,107,5,0,1035,
"2603, ACT",0,0,0,0,0,0,0,0,0,3,8,6,13,24,16,22,29,19,22,30,54,9,44,6,0,309,
"2604, ACT",0,0,0,0,0,3,0,0,5,4,11,8,9,25,36,42,43,24,44,27,40,0,35,0,0,353,
"2605, ACT",0,0,0,0,0,0,0,0,5,11,8,11,15,39,34,37,38,41,47,35,52,3,54,0,0,432,
"2606, ACT",0,6,0,0,0,0,0,8,3,10,30,25,27,54,33,26,20,15,22,18,15,0,27,0,0,337,
"2607, ACT",0,0,3,0,0,0,0,4,7,20,10,23,21,59,55,55,54,30,43,49,48,3,75,3,0,571,
"2609, ACT",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,23,
"2612, ACT",0,3,0,0,0,0,0,5,4,8,14,13,15,30,28,41,35,19,41,20,41,4,53,0,0,385,
"2614, ACT",0,0,6,0,0,4,6,11,12,19,30,17,25,68,107,68,75,42,48,40,36,3,69,4,0,693,
"2615, ACT",0,3,0,0,0,12,11,19,38,48,69,93,107,261,262,219,181,79,80,61,27,0,145,5,0,1719,
"2617, ACT",0,9,0,3,0,5,15,21,17,46,61,60,58,131,157,112,114,46,59,52,37,3,112,5,0,1115,
"2900, ACT",0,0,0,0,0,0,0,0,5,3,5,10,12,10,13,9,8,3,5,5,0,0,0,0,0,85,
"2902, ACT",0,0,0,0,0,0,0,6,13,14,24,21,20,63,64,69,44,18,36,18,13,0,57,4,0,486,
"2903, ACT",0,0,0,0,0,0,6,4,3,8,21,7,25,46,37,52,27,18,24,10,14,0,25,0,0,330,
"2904, ACT",0,0,0,3,0,0,0,8,10,10,6,17,19,54,55,65,53,26,36,29,24,6,65,0,0,479,
"2905, ACT",0,0,0,5,0,0,8,11,20,44,45,57,51,170,165,151,93,57,70,32,29,4,127,3,0,1149,
"2906, ACT",0,0,0,0,0,5,3,3,6,23,34,29,56,120,117,91,88,34,50,34,18,0,83,3,0,792,
"2911, ACT",0,0,0,0,0,0,0,0,0,12,15,10,11,44,34,40,34,18,24,12,9,0,28,0,0,298,
"2912, ACT",0,0,0,0,5,7,0,3,11,18,10,16,19,44,24,24,23,15,17,14,4,0,26,0,0,283,
"2913, ACT",0,5,0,0,9,5,13,26,31,67,101,106,99,277,261,164,144,82,99,62,61,4,128,15,0,1758,
"2914, ACT",0,3,0,0,0,7,7,17,21,57,57,60,82,195,162,166,132,71,77,66,49,0,105,6,0,1340,
"Total",4,32,19,27,27,55,79,151,233,472,633,647,722,1837,1781,1592,1375,766,937,706,694,60,1396,71,0,14296,


" Couple family with: Two dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"POA",
"2600, ACT",0,0,0,0,0,4,0,0,0,5,8,12,0,22,12,13,30,26,35,39,46,6,43,6,0,308,
"2601, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,17,
"2602, ACT",0,0,0,0,0,4,8,16,17,30,31,22,46,111,138,163,157,100,140,110,107,10,106,4,0,1326,
"2603, ACT",0,0,0,0,0,0,0,4,3,5,7,9,3,20,30,28,26,30,49,58,56,15,53,5,0,401,
"2604, ACT",0,0,0,0,0,5,3,0,3,10,9,6,23,25,33,25,37,24,40,30,40,0,44,3,0,368,
"2605, ACT",0,0,0,0,0,0,0,3,9,4,8,14,19,63,47,66,58,47,78,64,73,5,59,3,0,626,
"2606, ACT",0,0,0,0,0,5,0,5,8,10,10,16,23,49,55,18,34,14,28,24,26,5,29,7,0,349,
"2607, ACT",0,0,0,0,0,3,4,8,7,6,10,17,16,78,72,69,72,53,55,65,54,7,61,0,0,670,
"2609, ACT",0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,
"2612, ACT",0,0,0,0,0,0,3,8,6,9,12,11,7,16,22,23,28,22,39,21,42,0,52,0,0,326,
"2614, ACT",0,0,0,0,3,0,4,3,18,25,30,28,35,96,120,117,101,58,99,52,50,3,92,4,0,938,
"2615, ACT",3,5,0,4,0,11,11,19,28,70,104,113,132,359,356,273,232,108,97,56,40,0,153,14,0,2196,
"2617, ACT",0,0,0,5,0,5,10,12,20,28,38,57,59,147,142,161,134,82,105,62,39,0,100,9,0,1206,
"2900, ACT",0,0,0,0,0,6,0,0,0,0,5,0,3,7,9,15,3,4,0,3,0,0,3,0,0,46,
"2902, ACT",0,0,0,0,0,0,4,6,7,11,20,24,27,104,98,92,71,31,52,30,27,6,60,3,0,683,
"2903, ACT",0,0,0,0,0,0,0,0,8,9,11,15,25,65,67,48,44,32,22,19,6,0,32,4,0,404,
"2904, ACT",0,0,4,0,0,0,0,0,4,11,15,17,27,85,90,94,56,48,52,31,35,4,57,0,0,633,
"2905, ACT",0,0,0,0,0,9,3,13,18,52,50,59,74,232,196,182,135,66,55,44,31,0,88,0,0,1327,
"2906, ACT",0,0,0,4,0,0,4,8,9,30,32,36,34,151,156,98,88,51,65,29,15,4,82,3,0,901,
"2911, ACT",0,0,0,0,0,0,0,5,4,3,9,17,10,43,43,40,27,19,29,24,9,0,21,0,0,295,
"2912, ACT",0,0,0,0,0,0,6,6,0,10,13,11,20,56,31,49,31,16,22,10,9,0,37,0,0,319,
"2913, ACT",0,0,0,3,7,7,20,17,39,49,89,101,99,299,300,227,203,131,103,100,67,14,159,14,0,2045,
"2914, ACT",0,6,0,5,0,5,12,8,33,56,71,74,105,246,224,264,204,106,132,95,56,4,110,3,0,1831,
"Total",10,26,10,23,12,56,80,148,246,433,584,667,790,2285,2241,2074,1758,1071,1304,955,838,84,1446,79,0,17225,


" Couple family with: Three dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"POA",
"2600, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,8,7,9,8,21,5,8,0,0,91,
"2601, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
"2602, ACT",0,0,0,0,0,3,8,4,8,5,6,7,6,27,39,52,39,35,41,37,28,0,40,3,0,404,
"2603, ACT",0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,9,8,12,9,24,18,4,15,0,0,117,
"2604, ACT",0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,10,9,5,9,9,0,4,0,0,68,
"2605, ACT",0,0,0,0,0,0,0,0,4,6,6,4,7,19,24,15,22,14,26,30,41,3,15,3,0,235,
"2606, ACT",0,0,0,0,0,0,0,0,0,0,0,8,3,11,11,14,7,10,8,9,11,0,9,0,0,102,
"2607, ACT",0,0,0,0,0,0,0,6,3,6,7,8,7,14,22,22,27,13,21,18,23,0,24,0,0,224,
"2609, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"2612, ACT",0,0,0,0,0,0,0,6,0,0,0,5,7,4,5,6,10,14,11,14,21,6,21,0,0,111,
"2614, ACT",0,0,0,0,0,0,4,3,3,7,8,0,12,24,44,36,30,21,22,21,13,0,22,0,0,273,
"2615, ACT",0,3,0,0,0,4,12,6,16,21,39,44,45,122,115,101,50,29,34,13,11,0,43,5,0,718,
"2617, ACT",0,0,0,0,0,0,0,0,7,14,10,18,14,38,38,47,33,25,27,18,9,0,20,0,0,329,
"2900, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,
"2902, ACT",0,0,0,0,0,0,0,0,9,5,12,12,11,43,26,24,26,20,14,13,3,0,20,0,0,257,
"2903, ACT",0,0,0,0,0,0,0,4,4,7,6,9,12,21,23,18,8,14,9,11,3,0,12,0,0,156,
"2904, ACT",0,0,0,0,0,0,0,6,0,6,6,6,10,28,22,27,29,13,13,15,7,0,19,6,0,199,
"2905, ACT",0,0,0,0,0,7,5,9,10,24,27,28,35,91,45,50,33,17,11,8,11,0,44,0,0,455,
"2906, ACT",0,0,0,0,0,0,0,0,8,13,18,19,23,50,37,27,32,17,11,4,0,0,23,0,0,291,
"2911, ACT",0,0,0,0,0,0,0,0,0,0,3,4,0,5,10,8,6,7,4,0,0,0,7,0,0,58,
"2912, ACT",0,0,0,0,0,0,0,0,5,7,0,0,4,6,15,4,11,8,6,4,0,0,10,0,0,93,
"2913, ACT",0,6,0,4,0,6,8,6,10,17,33,34,32,65,90,60,50,30,33,28,21,7,46,0,0,572,
"2914, ACT",0,0,0,0,0,0,3,3,17,13,19,31,37,88,73,67,57,33,27,30,19,0,52,5,0,573,
"Total",5,12,3,5,9,24,49,47,98,164,206,233,270,670,670,582,507,326,350,308,272,33,462,23,0,5341,


" Couple family with: Four dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"POA",
"2600, ACT",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,
"2601, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2602, ACT",0,0,0,0,0,0,0,0,0,0,4,3,4,5,4,6,8,5,4,0,3,0,0,0,0,60,
"2603, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,4,0,4,0,0,30,
"2604, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,16,
"2605, ACT",0,0,0,0,0,0,0,0,0,0,0,5,4,6,5,3,3,3,5,7,0,0,9,0,0,35,
"2606, ACT",0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,5,0,0,0,0,6,0,0,0,0,30,
"2607, ACT",0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,4,5,0,3,8,0,7,0,0,42,
"2609, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2612, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,5,0,0,0,0,20,
"2614, ACT",0,0,0,0,0,0,3,0,0,3,4,0,3,5,5,3,6,8,9,4,3,0,3,0,0,58,
"2615, ACT",0,0,0,0,0,5,3,5,3,11,9,12,8,32,22,19,17,15,4,0,6,0,7,0,0,177,
"2617, ACT",0,0,0,0,0,0,6,0,0,4,6,4,4,8,10,0,3,5,4,3,3,0,11,0,0,68,
"2900, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2902, ACT",0,0,0,0,0,0,0,0,4,0,3,0,3,5,9,3,3,0,4,5,0,0,7,0,0,55,
"2903, ACT",0,0,0,0,0,0,0,0,0,0,0,5,4,4,8,6,0,3,4,0,0,0,3,0,0,34,
"2904, ACT",0,0,0,0,0,0,0,0,0,3,6,0,4,0,8,4,5,0,4,4,0,0,6,0,0,46,
"2905, ACT",0,0,0,0,0,0,0,4,4,6,11,8,9,10,13,10,10,5,0,0,0,0,13,0,0,120,
"2906, ACT",0,0,0,0,0,0,0,0,3,4,3,4,5,13,10,5,3,5,5,0,0,0,0,0,0,64,
"2911, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,
"2912, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,
"2913, ACT",0,0,0,0,0,0,0,0,9,4,9,5,4,21,13,12,3,6,5,0,0,0,8,0,0,101,
"2914, ACT",0,0,0,0,0,0,0,5,4,3,10,11,3,27,8,13,19,4,10,0,0,0,18,0,0,137,
"Total",0,5,0,6,0,10,21,12,38,48,58,59,70,169,124,100,104,53,67,37,41,6,108,8,0,1127,


" Couple family with: Five dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"POA",
"2600, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2601, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2602, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,
"2603, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2604, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2605, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
"2606, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
"2607, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,
"2609, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2612, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2614, ACT",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
"2615, ACT",0,0,0,0,0,0,0,0,0,0,0,4,3,8,6,0,3,0,0,0,0,0,5,0,0,36,
"2617, ACT",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,
"2900, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2902, ACT",0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,10,
"2903, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,
"2904, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,
"2905, ACT",0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,6,0,0,0,0,0,5,0,0,27,
"2906, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
"2911, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2912, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
"2913, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,22,
"2914, ACT",0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,
"Total",0,0,0,0,0,0,3,8,3,14,15,12,11,32,26,10,16,11,7,0,6,0,29,0,0,201,


" Couple family with: Six or more dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"POA",
"2600, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2601, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2602, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2603, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2604, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2605, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"2606, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2607, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2609, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2612, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2614, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"2615, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,
"2617, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,
"2900, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2902, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
"2903, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2904, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2905, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,
"2906, ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
